0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
-
-0.14168997535370445	-0.14168997653004803	-0.14168997768254135	-0.14168997715564594	-0.14168997591305046	-0.14168997855909407	-0.1416899782855974	-0.1416899783834511	-0.14168997525284371	-0.14168997516071657	-0.141689978273497	-0.14168997577446182	-0.14168997534932723	-0.14168997499391076	-0.14168997730837049	-0.14168997765068922	-0.14168997851485871	-0.14168997542618367	-0.1416899757553324	-0.14168997507834016	-0.14168997509244019	-0.14168997462077246	-0.14168997596110605	-0.14168997500853381	-0.14168997740246358
0.95255950210060736	0.95255949358385927	0.95255948524130551	0.95255948905468413	0.9525594980504174	0.95255947889500026	0.95255948087501285	0.95255948016668635	0.95255950283163038	0.95255950349760798	0.9525594809632465	0.95255949905282689	0.95255950213197715	0.95255950470462514	0.95255948794917955	0.95255948547125613	0.95255947921604001	0.95255950157579106	0.95255949919327421	0.95255950409295198	0.9525595039923761	0.95255950740600348	0.95255949770294968	0.95255950459844352	0.95255948726752904
1.0672905889495789e-06	1.0672900540885866e-06	1.0672895302143657e-06	1.0672897696590113e-06	1.0672903345781546e-06	1.0672891316560276e-06	1.0672892560033938e-06	1.0672892115227528e-06	1.067290634883466e-06	1.0672906766763295e-06	1.0672892615620159e-06	1.0672903974986819e-06	1.0672905909090335e-06	1.0672907524571543e-06	1.0672897002378812e-06	1.0672895446343272e-06	1.0672891518421753e-06	1.0672905559879766e-06	1.0672904063804508e-06	1.067290714031338e-06	1.0672907077609827e-06	1.0672909220992335e-06	1.0672903127710185e-06	1.0672907457781947e-06	1.0672896574154982e-06
-5.0410025201902007e-08	-5.0410030864867817e-08	-5.0410036411485288e-08	-5.0410033876356387e-08	-5.0410027895138805e-08	-5.0410040631316915e-08	-5.0410039314787018e-08	-5.0410039785726604e-08	-5.0410024715542193e-08	-5.0410024273090669e-08	-5.0410039255905298e-08	-5.0410027228972413e-08	-5.0410025181162465e-08	-5.0410023470756775e-08	-5.041003461135954e-08	-5.0410036258824255e-08	-5.0410040417568349e-08	-5.0410025550887112e-08	-5.0410027134883722e-08	-5.0410023877615135e-08	-5.0410023943954318e-08	-5.0410021674622623e-08	-5.0410028126020095e-08	-5.0410023541470229e-08	-5.0410035064754128e-08
3.7311991849041749e-09	3.7311989222257328e-09	3.7311986649234691e-09	3.7311987825362032e-09	3.7311990599853821e-09	3.7311984691873551e-09	3.7311985302573743e-09	3.7311985084102663e-09	3.7311992074521647e-09	3.7311992279913455e-09	3.73119853297883e-09	3.7311990909001061e-09	3.7311991858710126e-09	3.7311992652178066e-09	3.7311987484397795e-09	3.7311986720139893e-09	3.7311984790903498e-09	3.7311991687171454e-09	3.7311990952351802e-09	3.7311992463517665e-09	3.7311992432520875e-09	3.7311993485338103e-09	3.731199049269833e-09	3.7311992619417272e-09	3.7311987274147682e-09
6.7738088586153101e-06	6.7738122831747794e-06	6.7738156369509527e-06	6.7738141042703871e-06	6.773810487442716e-06	6.7738181888424011e-06	6.7738173927261451e-06	6.7738176774786997e-06	6.7738085642684302e-06	6.7738082970052188e-06	6.7738173569351914e-06	6.7738100848760701e-06	6.7738088461644366e-06	6.7738078120078429e-06	6.773814548683227e-06	6.7738155448205665e-06	6.7738180593618912e-06	6.7738090696758959e-06	6.7738100274094552e-06	6.7738080581606911e-06	6.7738080978398674e-06	6.7738067258754085e-06	6.7738106269306373e-06	6.7738078548571501e-06	6.7738148229835594e-06
-
-0.11283609504996632	-0.11283609554298255	-0.11283609602787954	-0.11283609580535864	-0.11283609528373813	-0.11283609639510182	-0.11283609628037634	-0.11283609632154797	-0.11283609500871593	-0.11283609496878262	-0.11283609627609524	-0.11283609522438882	-0.11283609504772131	-0.11283609489800861	-0.1128360958696409	-0.11283609601368928	-0.11283609637755292	-0.11283609508026059	-0.11283609521888809	-0.11283609493288559	-0.11283609494072994	-0.1128360947414092	-0.1128360953044604	-0.11283609490374308	-0.11283609590854343
5.2056841033673603e-09	5.2056841672754146e-09	5.2056842297845833e-09	5.2056842012525424e-09	5.2056841337917266e-09	5.205684277412973e-09	5.2056842625606126e-09	5.2056842678673302e-09	5.2056840978311289e-09	5.2056840928992192e-09	5.2056842618591543e-09	5.2056841263318586e-09	5.205684103152314e-09	5.2056840838844238e-09	5.2056842095349811e-09	5.2056842280999663e-09	5.2056842749551812e-09	5.2056841073096022e-09	5.2056841251541147e-09	5.2056840884998095e-09	5.205684089158486e-09	5.205684063624385e-09	5.2056841363704233e-09	5.2056840847005871e-09	5.205684214676151e-09
-0.58505887188157224	-0.5850589099650807	-0.58505894726942742	-0.5850589302177156	-0.58505888999248634	-0.58505897564759357	-0.58505896679376623	-0.58505896996111018	-0.58505886861260648	-0.5850588656347705	-0.58505896639913713	-0.58505888551026852	-0.58505887174135729	-0.58505886023757858	-0.58505893516106489	-0.58505894624128318	-0.58505897421190922	-0.58505887422835379	-0.5850588848819418	-0.58505886297280074	-0.58505886342230906	-0.58505884815813736	-0.58505889154615354	-0.58505886071243929	-0.58505893820920107
0.23998022515590847	0.23998020375293666	0.23998018278974065	0.23998019237112281	0.23998021497690072	0.23998016684104975	0.2399801718168024	0.23998017003691574	0.23998022699409235	0.23998022866631843	0.23998017203937402	0.23998021749464823	0.23998022523429888	0.23998023169868465	0.23998018959323028	0.23998018336671839	0.23998016764889415	0.23998022383693213	0.23998021785028054	0.2399802301609783	0.23998022991028634	0.23998023848713385	0.23998021410431813	0.23998023143141953	0.23998018787964329
2.4285533412681418e-09	2.4285533094431829e-09	2.4285532782585466e-09	2.4285532925179058e-09	2.428553326137457e-09	2.4285532545451139e-09	2.428553261944455e-09	2.4285532592967996e-09	2.4285533439931146e-09	2.4285533464899981e-09	2.4285532622694448e-09	2.4285533298909309e-09	2.428553341387946e-09	2.4285533510055308e-09	2.4285532883855372e-09	2.4285532791227576e-09	2.4285532557388207e-09	2.4285533393076331e-09	2.428553330400506e-09	2.4285533487229805e-09	2.4285533483352764e-09	2.4285533611012491e-09	2.4285533248358043e-09	2.4285533506110169e-09	2.4285532858416938e-09
2.0575362102211064e-09	2.0575361130267996e-09	2.0575360178090475e-09	2.0575360613383283e-09	2.0575361640036548e-09	2.0575359453853995e-09	2.0575359679822058e-09	2.0575359598977167e-09	2.0575362185568048e-09	2.0575362261653564e-09	2.0575359689841982e-09	2.0575361754513659e-09	2.0575362105815491e-09	2.0575362399454302e-09	2.0575360487205732e-09	2.0575360204386443e-09	2.0575359490429556e-09	2.057536204232136e-09	2.0575361770381771e-09	2.0575362329680744e-09	2.0575362318080864e-09	2.0575362707751258e-09	2.057536160034743e-09	2.0575362387359213e-09	2.0575360409449733e-09
-
