0.5	1	0.1	0.01
-
1.2267730950972675	1.2341488794696212	1.2247405607165398	1.2221449652554643
0.17058191391712876	0.10356541011084093	0.22103030011116218	0.21908780188717922
-5.3863729768866415e-07	-1.0907808644760391e-07	-0.00024213063227976214	-0.050084804135363238
2.2539817624321694e-08	1.1830913046540871e-08	2.5070150380638933e-07	0.0098402273252245244
-
0.58758130795511432	0.59111405011095597	0.58660779523734718	0.58536459600022972
0.078919479285096975	0.047914389340629672	0.10225935323645148	0.10136065920243192
2.2734835102800268e-08	4.6039743615167359e-09	1.0219864130907195e-05	0.0021139823923438934
-3.7807393791692972e-12	-1.9844703090374249e-12	-4.205167333896303e-11	-1.6505606020658165e-06
-
0.30329741239650126	0.29766968934806826	0.31228222291783231	0.31156144815883741
-
18.397864073282673	17.72144879131509	19.504037350100539	19.414107195766388
-
1.3973555701915115	1.3377144104894616	1.4460132421614855	1.5011577986032312
0.66650080997882721	0.63902844405754444	0.68887736837998126	0.68884088815560762
-
1.0409846680989832	1.0472434281561684	1.0392599505157745	1.037057444534542
0.81508330579290267	0.49486158819833459	1.0561383886367164	1.0468566433593709
9.6605032348368166e-06	1.9563242491721421e-06	0.0043426323547014062	0.89827498846080678
1.0360695608354123e-06	5.4382200817742544e-07	1.1523793194723327e-05	0.45231776819546499
-
0.51804826444986096	0.53772888495378712	0.51026360000934634	0.50835386997307008
-
