0.0	0.5	2.0	3.0	4.0	0.2	0.4	7.0	0.8	0.6000000000000001	0.30000000000000004	0.1	8.0	0.9	9.0	0.7000000000000001	6.0	5.0
-
-0.1476788502638878	-0.1398743459981297	-0.11095701265058422	-0.087495188156879844	-0.071188839604736195	-0.14465572206003036	-0.14150368016229542	-0.035385927438350895	-0.1347607533335281	-0.13820779741838515	-0.14309692914871622	-0.14618217170953673	-0.023047074519840421	-0.13298002699043376	-0.010492008550436313	-0.13650335636737659	-0.047521039003850921	-0.059453671429036493
-0.059474448458835517	-0.051706955751949092	-0.025300438102570617	-0.0062818640596047377	-2.3919278866192909e-08	-0.056433461327122014	-0.053304215719161378	-1.0137396166318212e-08	-0.046786020958933118	-0.050088107538096803	-0.054879772564139007	-0.057965091675737615	-6.5666530091040561e-08	-0.045102934761615171	-2.5730918596111766e-09	-0.04844777271391796	-7.1019212434870378e-08	-3.3593388538718731e-07
-6.6778443202890026e-10	-5.2257545872760091e-10	-1.9294292347816842e-10	-3.5907379238636335e-10	-1.0186560589180869e-09	-6.0792590327121862e-10	-5.5040228428490446e-10	-9.8923153955133521e-11	-4.4312828887444348e-10	-4.9540822323715942e-10	-5.7886072930726152e-10	-6.3757452219740031e-10	-3.7867506761635151e-10	-4.1806266527536345e-10	-2.6540478591348955e-11	-4.6891747947973246e-10	-9.0260353483902031e-10	-8.0250776808527028e-10
0.57647592865894937	0.57031673400879523	0.54856866919908287	0.53003365493815568	0.51293731496285311	0.57406614485803564	0.57158537730006498	0.45650350659225736	0.56639116187840977	0.56902850833811158	0.57283497725030097	0.57527954934575798	0.43695015476575438	0.56504098587597884	0.41701040750145013	0.56772015580880231	0.47569245811533195	0.49451836344479849
-1.3479032361520302e-08	-3.4722330057897711e-09	-3.8605842026710453e-10	-7.1294726763083286e-10	-1.6629058217421079e-09	-7.2240586708433992e-09	-4.3191942890053208e-09	-8.3610063608992649e-11	-2.0114103896155154e-09	-2.8508173482669299e-09	-5.5091894634931322e-09	-9.741403201755999e-09	-4.2313256965908003e-10	-1.7153738366119426e-09	-2.7191671027257146e-11	-2.3797821936651813e-09	-9.4469516318436122e-10	-1.1566924791944152e-09
0.14792355553622225	0.12867341419475958	0.068496399090058363	0.028088328440266	0.00028616544043487364	0.14028119493318678	0.13256061054784712	3.0728490938276894e-10	0.11691002060353434	0.12476906852488823	0.13643013360474407	0.14411275828298017	3.5782039871557636e-09	0.1129554779084906	2.1476850484626187e-10	0.12084789407540156	1.5435110899129342e-08	2.1922512556956304e-08
-
-0.20970532925999014	-0.19862286122995557	-0.15755998120257234	-0.1242439740580104	-0.10108880873782351	-0.20541245933141034	-0.20093653076869028	-0.050248343289303575	-0.19136151248898442	-0.19625634687790988	-0.20319895902225193	-0.20758003191053412	-0.032727058356876379	-0.1888328646600417	-0.014898748898276774	-0.1938360248672272	-0.067480313621565716	-0.084424761707331167
